iso2,GEOLEVEL2,rwi_weight,geolev2,rwi,country,pop_sum
BJ,204011001,-0.09083910618606635,204011001,-0.7463432214249099,Benin,133042.24883385183
BJ,204011002,0.13322386721029386,204011002,-0.3178247488793561,Benin,146740.2685372825
BJ,204011003,0.23005026524314268,204011003,-0.5696659640430128,Benin,155362.63778012255
BJ,204011004,0.14026117481057399,204011004,-0.3801790249651524,Benin,133975.00974930305
BJ,204011005,-0.2546029210377477,204011005,-0.33620468424075184,Benin,118048.05698188856
BJ,204012001,0.6669414176714931,204012001,0.7768759066028199,Benin,87277.35724489874
BJ,204012002,-0.09877436135993603,204012002,-0.7293131372751454,Benin,78362.51277712475
BJ,204012003,0.6606749864410951,204012003,0.7594907519295354,Benin,197201.5987543812
BJ,204012004,0.4570039367628594,204012004,0.4699118836600778,Benin,55072.09857991702
BJ,204012005,-0.24469303677843798,204012005,-0.79433691873826,Benin,132183.63102383728
BJ,204012006,-0.14065492367422108,204012006,-0.9186457065203332,Benin,62338.18484133617
BJ,204012007,0.008377549668614885,204012007,-0.7293131372751454,Benin,74147.62550302075
BJ,204012008,-0.07459622203247376,204012008,-0.9237307485452052,Benin,140955.44010043284
BJ,204012009,0.014201831948649157,204012009,-0.9257783974716004,Benin,97370.96618709134
DO,214001001,1.0558669197513797,214001001,0.682067336821141,Dominican Republic,3825915.744498982
DO,214002001,0.41426555988054004,214002001,-0.7308882980333735,Dominican Republic,228133.62807651772
DO,214003001,0.30093480177992615,214003001,-0.9143119441074912,Dominican Republic,60500.180942527746
DO,214003002,0.29447924597694575,214003002,-0.7953449143407667,Dominican Republic,66495.93693235121
DO,214003003,0.1768600186277893,214003003,-0.9697838473850536,Dominican Republic,24148.2150579129
DO,214003004,0.5206879126215339,214003004,-0.6071379289737082,Dominican Republic,118434.45280999078
DO,214003005,0.30662906363420955,214003005,-0.8445897217394394,Dominican Republic,32996.598762578426
DO,214003006,-0.01844289261300773,214003006,-1.207146509696804,Dominican Republic,34767.17053293225
DO,214003007,0.48987758415341365,214003007,-0.9697838473850536,Dominican Republic,28670.02345238031
DO,214005001,0.16545778877301967,214005001,-0.8420274992447679,Dominican Republic,74249.74361371275
DO,214006001,0.5360562201093299,214006001,-0.08506671866107135,Dominican Republic,223294.90447373854
DO,214006002,0.2850220862718497,214006002,-0.9697202673453515,Dominican Republic,57411.69364997035
DO,214006003,0.33147805765883154,214006003,-0.9143119441074912,Dominican Republic,38700.48765800855
DO,214007001,-0.08578254507070035,214007001,-1.2940947912364686,Dominican Republic,61862.62496551099
DO,214008001,0.014400229331957155,214008001,-1.1549834550215683,Dominican Republic,67380.2029545443
DO,214008002,-0.08677886711797213,214008002,-0.7591696907668442,Dominican Republic,14456.421845787892
DO,214008003,-0.2041729558137861,214008003,-0.6449093451807596,Dominican Republic,70696.0261627973
DO,214008004,0.30984127136916123,214008004,-0.7693919847304033,Dominican Republic,21187.246051600705
DO,214009001,0.6036553257118752,214009001,-0.1916259553211723,Dominican Republic,219097.37181427306
DO,214009003,0.43696518290106523,214009003,-0.6728768298902904,Dominican Republic,46303.659431768014
DO,214011001,0.5027228253798164,214011001,-0.2272339403914185,Dominican Republic,335766.8635036033
DO,214011002,0.4124626188376688,214011002,-1.0124761137085856,Dominican Republic,32668.330706616875
DO,214011003,0.8118255489802897,214011003,0.06168046762056908,Dominican Republic,261729.00773514315
DO,214013001,0.5099239938442095,214013001,-0.25518046555736545,Dominican Republic,309680.65696644137
DO,214013002,0.3980106654616525,214013002,-0.34365771711430826,Dominican Republic,68319.67275449743
DO,214013003,0.42730963258059107,214013003,-0.08048675410977804,Dominican Republic,57046.987915641614
DO,214013004,0.5731765228098887,214013004,0.06168046762056908,Dominican Republic,173842.1916047256
DO,214014001,0.3209832237736643,214014001,-0.6620037491112939,Dominican Republic,110123.45188357093
DO,214014002,0.16126170504635653,214014002,-0.45082312861992796,Dominican Republic,41374.82476470599
DO,214015001,0.1880254441489389,214015001,-0.9006098940698416,Dominican Republic,45089.97638005197
DO,214015002,0.221249976229202,214015002,-1.0124761137085856,Dominican Republic,83575.24251820458
DO,214016001,0.16458788545615546,214016001,-1.0000289578365915,Dominican Republic,54676.922182316004
DO,214017001,0.5741434036954208,214017001,-0.23251851590291395,Dominican Republic,182538.369760297
DO,214017002,0.6151221260759184,214017002,-0.21246600247024613,Dominican Republic,37888.65317953548
DO,214017003,0.30319630824720667,214017003,-0.8432356277480739,Dominican Republic,60386.68496950264
DO,214018001,0.6341488876526662,214018001,0.06168046762056908,Dominican Republic,229143.06717820058
DO,214018002,0.06225585989755038,214018002,-1.0008813646238317,Dominican Republic,23466.30800946051
DO,214018003,0.2599318112640534,214018003,-0.8178785063944991,Dominican Republic,21286.745631894973
DO,214018004,0.13455636193807283,214018004,-0.8744045379189418,Dominican Republic,46579.48433363802
DO,214018005,0.5565450099928787,214018005,0.1073340159618405,Dominican Republic,42187.99298227453
DO,214018006,0.8874758058949064,214018006,0.4714531802029314,Dominican Republic,775705.9516410462
DO,214018007,0.671128910413614,214018007,-0.2846575527167544,Dominican Republic,38567.846119023045
DO,214018009,0.6734789394966559,214018009,0.21371222941370507,Dominican Republic,22827.43708158937
DO,214018010,-0.06554143295102703,214018010,-0.6028548904130638,Dominican Republic,57023.615879579804
DO,214018011,0.5675017312907514,214018011,-0.3194387374979053,Dominican Republic,43674.79556186841
DO,214019001,0.5581800268957928,214019001,-0.6455471567365958,Dominican Republic,89381.74778195884
DO,214020001,0.3541958266280595,214020001,-0.5749498841310585,Dominican Republic,96202.09031749131
DO,214021001,0.5614646155679676,214021001,-0.1916259553211723,Dominican Republic,322782.8082155491
DO,214021003,0.9382201614183605,214021003,0.06168046762056908,Dominican Republic,119739.89896222283
DO,214021004,0.4247651322522501,214021004,-0.6661380933712618,Dominican Republic,86811.13016453503
DO,214021005,0.45578527017224785,214021005,-0.6473034711281,Dominican Republic,63815.9189897021
DO,214021006,0.22490332933178808,214021006,-1.0395471913008514,Dominican Republic,97078.22267193612
DO,214021007,0.04607238276198237,214021007,-0.9983002111055662,Dominican Republic,30896.89200137904
DO,214021008,0.05432455508968274,214021008,-1.2606722020476149,Dominican Republic,78810.33499775603
DO,214022001,0.28256038466928823,214022001,-0.6935374121441955,Dominican Republic,154491.80488424198
DO,214022002,0.06852160476442355,214022002,-1.1645078755017215,Dominican Republic,31999.5631553789
DO,214022003,-0.06371891910277586,214022003,-0.9143119441074912,Dominican Republic,45804.34317301785
DO,214023001,0.7420981106427008,214023001,-0.1087681468432486,Dominican Republic,284565.4963690718
DO,214023002,0.24206797491369755,214023002,-1.001038762224957,Dominican Republic,45089.481982402016
DO,214024001,0.22009617877792312,214024001,-0.6473316881463236,Dominican Republic,130931.87748192318
DO,214024003,0.23352722675418766,214024003,-0.5658290474441925,Dominican Republic,23279.370155953424
DO,214026001,0.028391273609471475,214026001,-0.6899957374516318,Dominican Republic,56552.45263992262
DO,214027001,0.7429100859977074,214027001,-0.6899957374516318,Dominican Republic,89834.83924368449
DO,214027002,0.5846725849026342,214027002,-0.7311890253657827,Dominican Republic,74920.47425231313
DO,214027003,0.34759117236402526,214027003,-0.9697838473850536,Dominican Republic,32578.282243308568
HN,340001001,0.8369355976338856,340001001,0.9984851617677166,Honduras,221773.8477032947
HN,340001002,0.39731277842834234,340001002,0.2283245808773809,Honduras,120082.22787066326
HN,340001003,0.2305854726496672,340001003,-0.1849737270399529,Honduras,42229.366915972685
HN,340001005,0.31449585766568366,340001005,0.2914758571494992,Honduras,33945.963260266704
HN,340002001,0.11901136641162594,340002001,-0.5449346491167683,Honduras,136070.78717362805
HN,340002002,0.46447844767312124,340002002,-0.2017653121746016,Honduras,65544.2966214758
HN,340002003,0.5294707143383542,340002003,0.279961063527966,Honduras,88038.94516298467
HN,340003001,0.5618043124184297,340003001,-0.09447666494971324,Honduras,159679.79441003615
HN,340003002,0.5043603221668123,340003002,-0.16278236729805468,Honduras,127954.1771419749
HN,340003003,-0.049041049461035456,340003003,-0.8704190563237781,Honduras,63357.409584084715
HN,340003004,-0.18803708315378606,340003004,-0.9545021685313034,Honduras,54700.49748952423
HN,340003005,-0.19363655735660174,340003005,-0.9701413118686356,Honduras,45177.04866666091
HN,340003006,0.25865467491273275,340003006,-0.5682542255546588,Honduras,35961.89803541184
HN,340004001,0.31480027981347264,340004001,-0.2427214279839444,Honduras,80768.52545823323
HN,340004002,-0.05841431792503611,340004002,-0.7860498183552451,Honduras,59298.99863086411
HN,340004003,0.07605296345936872,340004003,-0.9885315457055724,Honduras,56724.6659503831
HN,340004004,0.03682424689444326,340004004,-0.8660587003211787,Honduras,40477.31670209695
HN,340004005,0.48331677279859714,340004005,-0.1887505578448157,Honduras,41902.69630309126
HN,340004006,0.1086275390308243,340004006,-0.6433772880383161,Honduras,42724.00703115576
HN,340004007,0.004438076408244458,340004007,-1.0136721730082014,Honduras,32845.034419310665
HN,340004008,0.10708149257668918,340004008,-0.983907965515178,Honduras,27768.83295670127
HN,340005001,0.8927427485153167,340005001,1.1844998060298888,Honduras,817848.1186601543
HN,340005002,0.7309873232234797,340005002,0.8423594124965395,Honduras,235474.04428720888
HN,340005003,0.6996351613361056,340005003,0.7310088277015767,Honduras,113178.20472988902
HN,340005004,0.7043714934060428,340005004,0.6539416775925421,Honduras,141639.43860337939
HN,340005005,0.2951263052484567,340005005,0.159925424961253,Honduras,73986.3014933688
HN,340005006,0.18463416381795827,340005006,-0.24709330122944664,Honduras,42921.157560438
HN,340005008,0.5345787968396987,340005008,0.6462562118170956,Honduras,53214.51490102281
HN,340005009,0.5432932737271596,340005009,0.3071040027963569,Honduras,35671.51491955928
HN,340006001,0.40329097612060416,340006001,-0.5291121407983098,Honduras,158953.63408391143
HN,340006002,0.15077006557488817,340006002,-0.6659426729914593,Honduras,42554.39851945836
HN,340006003,-0.06886661826751524,340006003,-1.0817576791465344,Honduras,46136.390881987296
HN,340006004,-0.16972105910492064,340006004,-1.0639124216408595,Honduras,35801.645965452226
HN,340006005,0.11418853937408005,340006005,-1.124073297588012,Honduras,44385.18884313032
HN,340006006,0.1021567913287681,340006006,-1.1530929906902132,Honduras,40319.28983629522
HN,340006007,-0.23516937063635576,340006007,-1.3032108926127188,Honduras,27552.377242612092
HN,340006008,-0.2974482121353861,340006008,-1.2251161914179414,Honduras,22092.95105424665
HN,340007001,0.004495889038061339,340007001,-0.7546764780201148,Honduras,253180.5518099455
HN,340007002,-0.027923499901755165,340007002,-0.8967306954900681,Honduras,56241.92881800671
HN,340007003,-0.27466946328222974,340007003,-1.194475526081788,Honduras,39770.99670130526
HN,340007004,0.21229520604475266,340007004,-0.40459460256030216,Honduras,46172.30235719944
HN,340007005,-0.1575082406128864,340007005,-1.0258374800749823,Honduras,40076.23107814025
HN,340008001,0.8397073827605246,340008001,1.0073491428952133,Honduras,1138383.6047146518
HN,340008002,0.04755314969525889,340008002,-0.7446672829636702,Honduras,64056.71613335802
HN,340008003,-0.38486343535810336,340008003,-1.2428978926944518,Honduras,43033.53769491707
HN,340008004,-0.18381084650033777,340008004,-0.7446672829636702,Honduras,51077.113317827774
HN,340008005,0.22509121544591904,340008005,-0.6143897238132571,Honduras,51305.13587765159
HN,340008006,-0.011479728956608017,340008006,-0.8136263741167998,Honduras,40227.8056394051
HN,340008007,0.429025265348454,340008007,-0.0965762327634678,Honduras,44065.62005773224
HN,340008008,0.0661990032315059,340008008,-0.830401643565081,Honduras,37200.42577881682
HN,340009001,-0.21463198277600376,340009001,-0.9256335406967882,Honduras,73094.54683253013
HN,340010001,0.08572125489618501,340010001,-0.9545021685313034,Honduras,74869.85502954561
HN,340010002,-0.09076770973627642,340010002,-1.0277229048407872,Honduras,41524.21696022015
HN,340010003,-0.25225689931893586,340010003,-1.0788428013988145,Honduras,68514.86468053848
HN,340010004,-0.09420653880514329,340010004,-1.0038930076775283,Honduras,34201.673021401766
HN,340011001,0.643672984069056,340011001,0.7665184958177889,Honduras,20561.184765876173
HN,340012001,-0.26383673273158365,340012001,-1.153436935282238,Honduras,44663.690282701915
HN,340012002,-0.009602177521752974,340012002,-1.0116122756643942,Honduras,53949.65493797845
HN,340012003,0.5200414969790714,340012003,-0.33379855047859464,Honduras,45988.41005244329
HN,340012004,0.016867981968321146,340012004,-0.9705787938017758,Honduras,41001.61508258547
HN,340013001,-0.08266959491485093,340013001,-1.0258374800749823,Honduras,82382.13704287107
HN,340013002,-0.2141899655165418,340013002,-1.065855634827016,Honduras,53797.91388651798
HN,340013003,-0.36648412814949743,340013003,-1.1481332244770417,Honduras,46324.18379101942
HN,340013004,-0.28684526086050927,340013004,-1.096496741826457,Honduras,32695.890860779222
HN,340013005,-0.19991277855781409,340013005,-1.017943739510114,Honduras,30837.734681389553
HN,340013006,-0.2735024450965951,340013006,-1.1068622766547915,Honduras,35704.578314506645
HN,340013007,-0.1336928033756691,340013007,-1.0377608559025833,Honduras,22942.80793590284
HN,340014001,0.03658265612128705,340014001,-0.9639310364689798,Honduras,35223.818228662174
HN,340014003,0.18138980525317208,340014003,-0.7398298011863434,Honduras,71152.69411368675
HN,340014004,0.15527600600585484,340014004,-0.7663509894621512,Honduras,33072.025359125655
HN,340015001,0.07217587697808793,340015001,-0.7282182594759223,Honduras,186614.51756499853
HN,340015002,0.04708912377237229,340015002,-0.9289234809402476,Honduras,143135.03232215095
HN,340015003,-0.19135645641741783,340015003,-0.9545021685313034,Honduras,45507.01199760306
HN,340015004,0.03859725273161935,340015004,-0.900846110637732,Honduras,36887.65529147501
HN,340015005,-0.2205722065347979,340015005,-1.0774739627255672,Honduras,61443.5845524237
HN,340015006,-0.31452273694409244,340015006,-1.0974394542093595,Honduras,34821.979849242736
HN,340016001,0.08907525105820015,340016001,-0.6613945589957686,Honduras,83397.28862018557
HN,340016002,0.1684141454114009,340016002,-0.5168029970715341,Honduras,74073.91056158493
HN,340016003,-0.05885656826132033,340016003,-0.5193230541220784,Honduras,50851.99121175027
HN,340016004,0.16251478801664437,340016004,-0.43860628744535207,Honduras,43260.32339033388
HN,340016005,-0.24647724318970046,340016005,-0.7721971205348838,Honduras,32823.994060610654
HN,340016006,0.06793799651289213,340016006,-0.5703171632551742,Honduras,52682.54622582112
HN,340016007,-0.1163869487477837,340016007,-0.9178722839540978,Honduras,32191.569554922622
HN,340016008,0.02548325188209301,340016008,-0.5058223336268356,Honduras,24528.441306225282
HN,340016009,-0.2296391624743808,340016009,-0.6562502019125526,Honduras,19831.813774715076
HN,340017001,0.10741919000527506,340017001,-0.8339197565983387,Honduras,63212.65046017361
HN,340017002,0.05927231103716464,340017002,-0.8770009784275258,Honduras,31397.444057726327
HN,340017003,-0.2113241219116054,340017003,-1.2632489214041704,Honduras,28030.167491504133
HN,340017004,0.5903472864213071,340017004,-0.3728964322263618,Honduras,39786.51617471859
HN,340018001,0.6152781844526654,340018001,0.7595306792247825,Honduras,203919.5810322608
HN,340018002,0.3264838426297182,340018002,-0.23288250900684904,Honduras,112968.18912105398
HN,340018003,0.06544206022752033,340018003,-0.8974032846509574,Honduras,104674.60347858244
HN,340018004,0.2694449002196164,340018004,-0.2578073020834468,Honduras,38925.7509700932
HN,340018005,0.21700909673671373,340018005,-0.5286514597584433,Honduras,39658.209922546856
HN,340018006,-0.12107544516399107,340018006,-0.9737102017996532,Honduras,31646.6531377259
HN,340018007,-0.2735191455105352,340018007,-0.9256335406967882,Honduras,26343.595258482826
HT,332003001,0.5808112451976819,332003001,0.4818466314034552,Haiti,426356.9983436359
HT,332003002,-0.009455831955891343,332003002,-1.007937151892306,Haiti,225494.9757142745
HT,332003003,-0.07292489750293496,332003003,-0.965889946856708,Haiti,104184.35628176609
HT,332003004,0.2105642211811716,332003004,-0.6295475505846121,Haiti,105594.31999726722
HT,332003005,-0.008398353257501632,332003005,-1.0244193107215434,Haiti,121730.78482672985
HT,332003006,0.0902667299756613,332003006,-0.7841100661460686,Haiti,355587.48193941277
HT,332006001,0.813232787450806,332006001,1.073713637901971,Haiti,3320255.2390269455
HT,332006002,0.3620501930335706,332006002,-0.14132762592580547,Haiti,527353.0664047649
HT,332006003,-0.07753713951637954,332006003,-0.37597657049664746,Haiti,429649.96664017235
HT,332006004,-0.06994081275601455,332006004,-0.5900350664262783,Haiti,153631.4371759649
HT,332006005,0.17879252148809427,332006005,-0.35607000975605396,Haiti,691162.2580589096
HT,332006006,0.2623552831169785,332006006,-0.2634493824946631,Haiti,446475.99563005666
HT,332006007,-0.004671988114737902,332006007,-0.6463492207438484,Haiti,378566.4713670078
HT,332006008,-0.12432543466300783,332006008,-1.097964701420213,Haiti,178476.23640173997
HT,332006009,-0.1369821715385387,332006009,-1.097964701420213,Haiti,358486.23561097006
HT,332006010,-0.16153326062878887,332006010,-1.032595330467088,Haiti,196644.39931428112
HT,332006011,-0.10637190828735746,332006011,-1.1007041993235778,Haiti,172102.64532451727
HT,332007001,0.13771741884733613,332007001,-0.11782850664685005,Haiti,372395.34434825217
HT,332007002,-0.014226701983924133,332007002,-0.5443519740665669,Haiti,511979.15296871914
HT,332007003,-0.11369366684572031,332007003,-0.980540547805562,Haiti,201393.4916589357
HT,332007004,-0.1845347927050828,332007004,-0.8635126072548365,Haiti,342170.41721361206
HT,332009001,0.16269224259736803,332009001,-0.3003109309735288,Haiti,446940.73890093534
HT,332009002,-0.1802048786901829,332009002,-1.0037139082666129,Haiti,247120.38706389928
LS,426001002,0.04535038877672577,426001002,-0.2801271517686278,Lesotho,65447.93144032103
LS,426001003,-0.053892307570336195,426001003,-1.0415599184497772,Lesotho,34651.16902248485
LS,426001005,0.5678244934180958,426001005,0.8260942736919678,Lesotho,25268.77116808957
LS,426002006,-0.020569947310100353,426002006,-1.151714375098831,Lesotho,29449.99638677134
LS,426002007,0.014953784987196163,426002007,-0.03439569172987487,Lesotho,28882.803567814055
LS,426002008,-0.18649393884725585,426002008,-0.292397996594894,Lesotho,22154.77570977276
LS,426002010,-0.2001283521552257,426002010,-0.520081781249935,Lesotho,22621.128777161295
LS,426002011,0.11898639208496326,426002011,0.2932429676325016,Lesotho,44099.2743118896
LS,426002013,0.42395522802201535,426002013,0.5290329700727252,Lesotho,58620.84671479111
LS,426002014,0.14530563668628682,426002014,0.3782131661946224,Lesotho,23354.60441168559
LS,426002015,0.4988722473272186,426002015,1.0150077324855975,Lesotho,38231.4055469823
LS,426002016,0.36125529554742913,426002016,0.7176812291087307,Lesotho,29054.816363562593
LS,426002017,0.03304245357073076,426002017,0.3378966310670562,Lesotho,45864.00620470007
LS,426003019,-0.16572254425426564,426003019,-1.0627649314424117,Lesotho,28448.20317789195
LS,426003020,0.08764702938958911,426003020,-0.18686009721235247,Lesotho,27724.427376473075
LS,426003021,-0.08109176935578491,426003021,0.1765550494751174,Lesotho,27193.136481156733
LS,426003023,-0.14682463488192188,426003023,-0.08088721773001005,Lesotho,32783.63258871762
LS,426003024,0.4678591784823163,426003024,0.9712826786437768,Lesotho,26436.66029127602
LS,426003025,-0.15632424754450286,426003025,-0.5606587709806201,Lesotho,41297.43293114139
LS,426003026,-0.06674756425713388,426003026,0.06031417505392043,Lesotho,45540.37748182546
LS,426003028,0.33652451053489163,426003028,1.0150077324855975,Lesotho,27166.30316917641
LS,426003029,0.9616403236373633,426003029,1.2086472286749577,Lesotho,53654.35931757544
LS,426004030,1.3455624176067094,426004030,1.093508791021122,Lesotho,39866.47344846469
LS,426004031,1.4079984875936367,426004031,1.0219212887046756,Lesotho,17479.083203232636
LS,426004032,0.9252901586987501,426004032,1.0150077324855975,Lesotho,90970.46932811468
LS,426004033,1.1083608123782556,426004033,1.0323614465002835,Lesotho,33225.551706452636
LS,426004034,1.057026953708697,426004034,1.1323509020904303,Lesotho,53795.02969084586
LS,426004035,1.519239743429602,426004035,1.1112458318323954,Lesotho,38934.445646413325
LS,426004037,0.30547785570438385,426004037,0.4706425546804188,Lesotho,31363.349969308998
LS,426004038,0.13662402604494658,426004038,-0.26459407324978906,Lesotho,29341.92956593136
LS,426004039,-0.13934272364168065,426004039,-0.868379379893937,Lesotho,30424.827442884696
LS,426004040,0.21348217020841267,426004040,0.456233151312941,Lesotho,53524.337144240824
LS,426004042,0.3981582614833376,426004042,0.652986952374156,Lesotho,33301.13078462351
LS,426004043,-0.14811019670399303,426004043,-0.2565302538811593,Lesotho,27143.80182005446
LS,426004044,0.14579382610897623,426004044,-0.10267600862651886,Lesotho,27257.445455066867
LS,426004045,-0.14354003460977452,426004045,-0.7840066237903942,Lesotho,25654.736348146416
LS,426004046,-0.10206247462210762,426004046,-1.1621189315762055,Lesotho,26183.100242893008
LS,426005047,-0.0785294058532627,426005047,0.17029501475728606,Lesotho,21244.09253456144
LS,426005048,0.009487811826231797,426005048,-0.2591331932823385,Lesotho,21779.504432696474
LS,426005051,-0.1324213838934162,426005051,-0.4924230377768163,Lesotho,56117.32412242388
LS,426005052,-0.12328678474917912,426005052,-0.283378915327736,Lesotho,23691.39337766208
LS,426005053,0.017647265070738348,426005053,0.2156382370149261,Lesotho,26387.373795265925
LS,426005055,0.40775130530074705,426005055,0.9249519463317456,Lesotho,49858.238247908106
LS,426006057,-0.02726866677410081,426006057,-0.09829274694703943,Lesotho,63590.39511855172
LS,426006058,0.45568289312322446,426006058,0.7988073139559408,Lesotho,27789.40412392853
LS,426006059,-0.19754538974868327,426006059,-0.39953878898165307,Lesotho,24101.55201291599
LS,426006060,-0.25631531905790833,426006060,-0.8701489293056697,Lesotho,26997.142579574906
LS,426006062,-0.2535727813394723,426006062,-1.1976626408606879,Lesotho,24307.65284927828
LS,426006063,-0.30082550883915393,426006063,-1.511519634732818,Lesotho,26595.349936726878
LS,426007064,-0.008601107657929551,426007064,-0.2712328533158951,Lesotho,26756.649206961847
LS,426007065,0.3373859322801003,426007065,0.4617998123218778,Lesotho,27774.4572914172
LS,426007066,-0.22377910100147963,426007066,-1.1255336332411685,Lesotho,22262.508113166678
LS,426007067,-0.10147794890355137,426007067,-0.8552660329491276,Lesotho,31360.67603740689
LS,426007068,-0.17776779387014688,426007068,-1.1081956337420469,Lesotho,28014.168410704122
LS,426008069,-0.02745353663803762,426008069,-0.7943751871905624,Lesotho,46063.088927326186
LS,426008071,-0.16515544098947815,426008071,-0.8224311141320799,Lesotho,32550.229317011115
LS,426009077,-0.08546143282947584,426009077,-1.4197418538975246,Lesotho,29517.27775881477
LS,426009078,-0.23903565060411713,426009078,-1.4197418538975246,Lesotho,28279.335348400586
LS,426009079,0.16431102509271134,426009079,-0.8552660329491276,Lesotho,36959.69069926039
LS,426009080,-0.19642210322119985,426009080,-1.337447977693849,Lesotho,27227.39642221403
